"","fmtname","start","label"
"277","DRDIFDCD",13220235,"PUDDING, CAN, CHOC, FAT FREE"
"278","DRDIFDCD",13220245,"PUDDING, CANNED, NOT CHOC, FAT FREE"
"279","DRDIFDCD",13230110,"PUDDING, CANNED, NOT CHOCOLATE"
"280","DRDIFDCD",13230120,"PUDDING,CANNED,LOW CAL,W/ARTIFICIAL SWTNR,NOT CHOC"
"281","DRDIFDCD",13230130,"PUDDING, CANNED, CHOCOLATE"
"282","DRDIFDCD",13230140,"PUDDING, CANNED, LO CAL, W/ ART SWTNER, CHOC"
"283","DRDIFDCD",13230200,"PUDDING, CANNED, CHOC & NON-CHOC FLAVORS COMBINED"
"284","DRDIFDCD",13230500,"PUDDING, CANNED, TAPIOCA"
"285","DRDIFDCD",13230510,"PUDDING, CANNED, TAPIOCA, FAT FREE"
"286","DRDIFDCD",13241000,"PUDDING, W/ FRUIT & VANILLA WAFERS"
"287","DRDIFDCD",13250000,"MOUSSE, CHOCOLATE"
"288","DRDIFDCD",13252200,"MILK DESSERT OR MILK CANDY, P.R. (DULCE DE LECHE)"
"289","DRDIFDCD",13252500,"BARFI/BURFI,INDIAN DESSERT,FROM MILK/CREAM/RICOTTA"
"290","DRDIFDCD",13310000,"CUSTARD PUDDING, NOT CHOC, BABY, NS AS TO STR OR JR"
"291","DRDIFDCD",13311000,"CUSTARD PUDDING, BABY, NOT CHOCOLATE, STRAINED"
"292","DRDIFDCD",13312000,"CUSTARD PUDDING, BABY, NOT CHOCOLATE, JUNIOR"
"293","DRDIFDCD",13411000,"WHITE SAUCE, MILK SAUCE"
"294","DRDIFDCD",13412000,"MILK GRAVY, QUICK GRAVY"
"295","DRDIFDCD",14010000,"CHEESE, NFS"
"296","DRDIFDCD",14010100,"CHEESE,CHEDDAR/AMERICAN TYPE,NS NATURAL OR PROCESSED"
"297","DRDIFDCD",14100100,"CHEESE, NATURAL, NFS"
"298","DRDIFDCD",14101010,"CHEESE, BLUE OR ROQUEFORT"
"299","DRDIFDCD",14102010,"CHEESE, BRICK"
"300","DRDIFDCD",14103020,"CHEESE, BRIE"
"301","DRDIFDCD",14104010,"CHEESE, NATURAL, CHEDDAR OR AMERICAN TYPE"
"302","DRDIFDCD",14104200,"CHEESE, COLBY"
"303","DRDIFDCD",14104250,"CHEESE, COLBY JACK"
"304","DRDIFDCD",14104400,"CHEESE, FETA (INCLUDE GOAT CHEESE)"
"305","DRDIFDCD",14104600,"CHEESE, FONTINA"
"306","DRDIFDCD",14104700,"CHEESE, GOAT"
"307","DRDIFDCD",14105010,"CHEESE, GOUDA OR EDAM"
"308","DRDIFDCD",14105200,"CHEESE, GRUYERE"
"309","DRDIFDCD",14106200,"CHEESE, MONTEREY"
"310","DRDIFDCD",14106500,"CHEESE, MONTEREY, LOWFAT"
"311","DRDIFDCD",14107010,"CHEESE, MOZZARELLA, NFS (INCLUDE PIZZA CHEESE)"
"312","DRDIFDCD",14107030,"CHEESE, MOZZARELLA, PART SKIM (INCL ""LOWFAT"")"
"313","DRDIFDCD",14107060,"CHEESE, MOZZARELLA, NONFAT OR FAT FREE"
"314","DRDIFDCD",14107200,"CHEESE, MUENSTER"
"315","DRDIFDCD",14107210,"CHEESE, MUENSTER, LOW SODIUM"
"316","DRDIFDCD",14107250,"CHEESE, MUENSTER, LOWFAT"
"317","DRDIFDCD",14108010,"CHEESE, PARMESAN, DRY, GRATED (INCLUDE ROMANO)"
"318","DRDIFDCD",14108020,"CHEESE, PARMESAN, HARD (INCLUDE ROMANO)"
"319","DRDIFDCD",14108060,"PARMESAN CHEESE TOPPING, FAT FREE"
"320","DRDIFDCD",14108400,"CHEESE, PROVOLONE"
"321","DRDIFDCD",14108800,"CHEESE, SEMI-SOFT, LOW SODIUM"
"322","DRDIFDCD",14109010,"CHEESE, SWISS"
"323","DRDIFDCD",14109020,"CHEESE, SWISS, LOW SODIUM"
"324","DRDIFDCD",14109030,"CHEESE, SWISS, LOWFAT"
"325","DRDIFDCD",14110030,"CHEESE, CHEDDAR OR COLBY, LOWFAT"
"326","DRDIFDCD",14131000,"QUESO ANEJO (AGED MEXICAN CHEESE)"
"327","DRDIFDCD",14131500,"QUESO ASADERO (INCL OAXACAN-STYLE STRING CHEESE)"
"328","DRDIFDCD",14133000,"QUESO FRESCO (HISPANIC-STYLE FARMER CHEESE)"
"329","DRDIFDCD",14200100,"CHEESE, COTTAGE, NFS"
"330","DRDIFDCD",14201010,"CHEESE, COTTAGE, CREAMED"
"331","DRDIFDCD",14201200,"COTTAGE CHEESE, FARMER'S"
"332","DRDIFDCD",14201500,"CHEESE, RICOTTA"
"333","DRDIFDCD",14203010,"CHEESE, COTTAGE, DRY CURD"
"334","DRDIFDCD",14203020,"CHEESE, COTTAGE, SALTED, DRY CURD"
"335","DRDIFDCD",14203510,"P.R. WHITE CHEESE (QUESO DEL PAIS, BLANCO)"
"336","DRDIFDCD",14204010,"CHEESE, COTTAGE, LOWFAT"
"337","DRDIFDCD",14204020,"CHEESE, COTTAGE, LOWFAT, W/ FRUIT"
"338","DRDIFDCD",14207010,"CHEESE, COTTAGE, LOWFAT, LACTOSE REDUCED"
"339","DRDIFDCD",14210000,"CHEESE, YOGURT, NFS"
"340","DRDIFDCD",14301010,"CHEESE, CREAM"
"341","DRDIFDCD",14303010,"CHEESE, CREAM, LOWFAT"
"342","DRDIFDCD",14410100,"CHEESE, PROCESSED, AMERICAN & SWISS BLENDS"
"343","DRDIFDCD",14410200,"CHEESE, PROCESSED, AMERICAN/CHEDDAR  TYPE"
"344","DRDIFDCD",14410210,"CHEESE, PROCESSED, AMERICAN/CHEDDAR, LOW SODIUM"
"345","DRDIFDCD",14410300,"CHEESE, PROCESSED, AMERICAN/CHEDDAR TYPE, LOWFAT"
"346","DRDIFDCD",14410330,"CHEESE, PROC CHEESE PRODUCT, AMER/CHED, RED FAT"
"347","DRDIFDCD",14410340,"CHEESE,PROC CHEESE PROD,AMER/CHED,RED FAT & SODIU"
"348","DRDIFDCD",14410350,"CHEESE, PROCESSED, AMERICAN/CHEDDAR  TYPE, NONFAT"
"349","DRDIFDCD",14410380,"CHEESE, PROCESSED CREAM CHEESE PRODUCT, NONFAT"
"350","DRDIFDCD",14410400,"CHEESE, PROCESSED, SWISS"
"351","DRDIFDCD",14410420,"CHEESE, PROCESSED, SWISS, LOW FAT"
"352","DRDIFDCD",14410500,"CHEESE, PROCESSED, CHEESE FOOD"
"353","DRDIFDCD",14410600,"CHEESE, PROCESSED, W/VEGETABLES(INCL PEPPER CHEESE)"
"354","DRDIFDCD",14420000,"CHEESE SPREAD, NFS"
"355","DRDIFDCD",14420100,"CHEESE SPREAD, AMERICAN OR CHEDDAR CHEESE BASE"
"356","DRDIFDCD",14420200,"CHEESE SPREAD, CREAM CHEESE OR NEUFCHATEL BASE"
"357","DRDIFDCD",14420300,"CHEESE SPREAD, PRESSURIZED CAN"
"358","DRDIFDCD",14502040,"IMITATION CHEESE, AMER/CHEDDAR TYPE, LOW CHOLESTERO"
"359","DRDIFDCD",14610200,"COTTAGE CHEESE, W/ GELATIN DESSERT"
"360","DRDIFDCD",14610210,"COTTAGE CHEESE, W/ GELATIN DESSERT & FRUIT"
"361","DRDIFDCD",14620100,"DIP, CREAM CHEESE BASE"
"362","DRDIFDCD",14620120,"SHRIMP DIP, CREAM CHEESE BASE (INCL CLAM DIP)"
"363","DRDIFDCD",14620150,"DIP, CHEESE W/ CHILI PEPPER (CHILI CON QUESO)"
"364","DRDIFDCD",14620200,"DIP, CHEESE BASE OTHER THAN CREAM CHEESE"
"365","DRDIFDCD",14620300,"PIZZA TOPPING FROM CHEESE PIZZA"
"366","DRDIFDCD",14620310,"PIZZA TOPPING FROM VEG PIZZA"
"367","DRDIFDCD",14620320,"PIZZA TOPPING FROM MEAT PIZZA"
"368","DRDIFDCD",14620330,"PIZZA TOPPING FROM MEAT & VEG PIZZA"
"369","DRDIFDCD",14630100,"CHEESE FONDUE"
"370","DRDIFDCD",14640000,"CHEESE SANDWICH"
"371","DRDIFDCD",14640100,"CHEESE SANDWICH, GRILLED"
"372","DRDIFDCD",14650100,"CHEESE SAUCE"
"373","DRDIFDCD",14650150,"CHEESE SAUCE MADE W/ LOWFAT CHEESE"
"374","DRDIFDCD",14650160,"ALFREDO SAUCE"
"375","DRDIFDCD",14660200,"CHEESE, NUGGETS, FRIED (INCL BANQUET BRAND)"
"376","DRDIFDCD",14710110,"CHEDDAR CHEESE SOUP, CANNED, UNDILUTED"
"377","DRDIFDCD",14710200,"BEER SOUP, MADE W/ MILK"
"378","DRDIFDCD",20000000,"MEAT, NFS"
"379","DRDIFDCD",20000200,"GROUND MEAT,NFS"
"380","DRDIFDCD",21000100,"BEEF, NS AS TO CUT, COOKED, NS AS TO FAT"
"381","DRDIFDCD",21000110,"BEEF, NS AS TO CUT, COOKED, LEAN & FAT"
"382","DRDIFDCD",21000120,"BEEF, NS AS TO CUT, COOKED, LEAN ONLY"
"383","DRDIFDCD",21001000,"STEAK, NS AS TO TYPE OF MEAT, COOKED, NS AS TO FAT"
"384","DRDIFDCD",21001010,"STEAK, NS AS TO TYPE OF MEAT, COOKED, LEAN & FAT"
"385","DRDIFDCD",21001020,"STEAK, NS AS TO TYPE OF MEAT, COOKED, LEAN ONLY"
"386","DRDIFDCD",21002000,"BEEF, PICKLED"
"387","DRDIFDCD",21003000,"BEEF, NS AS TO CUT, FRIED, NS AS TO FAT EATEN"
"388","DRDIFDCD",21101000,"BEEF STEAK, NS AS TO COOKING METHOD, NS AS TO FAT"
"389","DRDIFDCD",21101010,"BEEF STEAK, NS AS TO COOKING METHOD, LEAN & FAT"
"390","DRDIFDCD",21101020,"BEEF STEAK, NS AS TO COOKING METHOD, LEAN ONLY"
"391","DRDIFDCD",21101110,"BEEF STEAK, BROILED OR BAKED, NS AS TO FAT"
"392","DRDIFDCD",21101120,"BEEF STEAK, BROILED OR BAKED, LEAN & FAT"
"393","DRDIFDCD",21101130,"BEEF STEAK, BROILED OR BAKED, LEAN ONLY"
"394","DRDIFDCD",21102110,"BEEF STEAK, FRIED, NS AS TO FAT"
"395","DRDIFDCD",21102120,"BEEF STEAK, FRIED, LEAN & FAT"
"396","DRDIFDCD",21102130,"BEEF STEAK, FRIED, LEAN ONLY"
"397","DRDIFDCD",21103110,"BEEF STEAK,BREADED/FLOURED,BAKED/FRIED,NS AS TO FAT"
"398","DRDIFDCD",21103120,"BEEF STEAK, BREADED/FLOURED,BAKED/FRIED, LEAN & FAT"
"399","DRDIFDCD",21103130,"BEEF STEAK, BREADED/FLOURED, BAKED/FRIED, LEAN ONLY"
"400","DRDIFDCD",21104110,"BEEF STEAK, BATTERED, FRIED, NS AS TO FAT"
"401","DRDIFDCD",21104120,"BEEF STEAK, BATTERED, FRIED, LEAN & FAT"
"402","DRDIFDCD",21104130,"BEEF STEAK, BATTERED, FRIED, LEAN ONLY"
"403","DRDIFDCD",21105110,"BEEF STEAK, BRAISED, NS AS TO FAT"
"404","DRDIFDCD",21105120,"BEEF STEAK, BRAISED, LEAN & FAT"
"405","DRDIFDCD",21105130,"BEEF STEAK, BRAISED, LEAN ONLY"
"406","DRDIFDCD",21301000,"BEEF, OXTAILS, COOKED"
"407","DRDIFDCD",21302000,"BEEF, NECK BONES, COOKED"
"408","DRDIFDCD",21304000,"BEEF, SHORTRIBS, COOKED, NS AS TO FAT"
"409","DRDIFDCD",21304110,"BEEF, SHORTRIBS, COOKED, LEAN & FAT"
"410","DRDIFDCD",21304120,"BEEF, SHORTRIBS, COOKED, LEAN ONLY"
"411","DRDIFDCD",21304210,"BEEF, SHORTRIBS, BBQ, W/ SAUCE, LEAN & FAT"
"412","DRDIFDCD",21304220,"BEEF, SHORTRIBS, BBQ, W/ SAUCE, LEAN ONLY"
"413","DRDIFDCD",21305000,"BEEF, LOW HEAD, COOKED"
"414","DRDIFDCD",21401000,"BEEF, ROAST, ROASTED, NS AS TO FAT"
"415","DRDIFDCD",21401110,"BEEF, ROAST, ROASTED, LEAN & FAT"
"416","DRDIFDCD",21401120,"BEEF, ROAST, ROASTED, LEAN ONLY"
"417","DRDIFDCD",21401400,"BEEF, ROAST, CANNED"
"418","DRDIFDCD",21407000,"BEEF, POT ROAST, BRAISED OR BOILED, NS AS TO FAT"
"419","DRDIFDCD",21407110,"BEEF, POT ROAST, BRAISED OR BOILED, LEAN & FAT"
"420","DRDIFDCD",21407120,"BEEF, POT ROAST, BRAISED OR BOILED, LEAN ONLY"
"421","DRDIFDCD",21410000,"BEEF, STEW MEAT, COOKED, NS AS TO FAT"
"422","DRDIFDCD",21410110,"BEEF, STEW MEAT, COOKED, LEAN & FAT"
"423","DRDIFDCD",21410120,"BEEF, STEW MEAT, COOKED, LEAN ONLY"
"424","DRDIFDCD",21416000,"CORNED BEEF, COOKED, NS AS TO FAT"
"425","DRDIFDCD",21416110,"CORNED BEEF, COOKED, LEAN & FAT"
"426","DRDIFDCD",21416120,"CORNED BEEF, COOKED, LEAN ONLY"
"427","DRDIFDCD",21416150,"CORNED BEEF, CANNED, READY TO EAT"
"428","DRDIFDCD",21417100,"BEEF BRISKET, COOKED, NS AS TO FAT"
"429","DRDIFDCD",21417120,"BEEF BRISKET, COOKED, LEAN ONLY"
"430","DRDIFDCD",21420100,"BEEF, SANDWICH STEAK (FLAKED,FORMED, THINLY SLICED)"
"431","DRDIFDCD",21500100,"GROUND BEEF OR PATTY"
"432","DRDIFDCD",21500110,"GROUND BEEF,MEATBALLS, MEAT ONLY, NS AS TO REG/LEAN"
"433","DRDIFDCD",21500200,"GROUND BEEF OR PATTY, BREADED, COOKED"
"434","DRDIFDCD",21501000,"GROUND BEEF, REGULAR, COOKED"
"435","DRDIFDCD",21501200,"GROUND BEEF, LEAN, COOKED"
"436","DRDIFDCD",21501300,"GROUND BEEF, EXTRA LEAN, COOKED"
"437","DRDIFDCD",21601000,"BEEF, BACON, COOKED"
"438","DRDIFDCD",21601250,"BEEF, BACON, COOKED, LEAN ONLY"
"439","DRDIFDCD",21602000,"BEEF, DRIED, CHIPPED, UNCOOKED"
"440","DRDIFDCD",21602100,"BEEF JERKY"
"441","DRDIFDCD",21603000,"BEEF, PASTRAMI (BEEF, SMOKED, SPICED)"
"442","DRDIFDCD",21701010,"BEEF, BABY, STRAINED"
"443","DRDIFDCD",22000100,"PORK, NS AS TO CUT, COOKED, NS AS TO FAT EATEN"
"444","DRDIFDCD",22000120,"PORK, NS AS TO CUT, COOKED, LEAN ONLY EATEN"
"445","DRDIFDCD",22000200,"PORK, NS AS TO CUT, FRIED, NS AS TO FAT EATEN"
"446","DRDIFDCD",22000210,"PORK, NS AS TO CUT, FRIED, LEAN & FAT EATEN"
"447","DRDIFDCD",22000220,"PORK, NS AS TO CUT, FRIED, LEAN ONLY EATEN"
"448","DRDIFDCD",22000310,"PORK, NS AS TO CUT, BREADED, FRIED, FAT EATEN"
"449","DRDIFDCD",22000320,"PORK, NS AS TO CUT, BREADED, FRIED, LEAN ONLY"
"450","DRDIFDCD",22002000,"PORK, GROUND OR PATTY, COOKED"
"451","DRDIFDCD",22002100,"PORK, GROUND, GROUND OR PATTY, BREADED, COOKED"
"452","DRDIFDCD",22101000,"PORK CHOP, NS AS TO COOKING METHOD, NS AS TO FAT"
"453","DRDIFDCD",22101020,"PORK CHOP, NS AS TO COOKING METHOD, LEAN ONLY"
"454","DRDIFDCD",22101100,"PORK CHOP, BROILED OR BAKED, NS AS TO FAT"
"455","DRDIFDCD",22101110,"PORK CHOP, BROILED OR BAKED, LEAN & FAT"
"456","DRDIFDCD",22101120,"PORK CHOP, BROILED OR BAKED, LEAN ONLY"
"457","DRDIFDCD",22101140,"PORK CHOP, BREADED, BROILED OR BAKED, LEAN & FAT"
"458","DRDIFDCD",22101150,"PORK CHOP, BREADED, BROILED OR BAKED, LEAN ONLY"
"459","DRDIFDCD",22101200,"PORK CHOP, FRIED, NS AS TO FAT"
"460","DRDIFDCD",22101210,"PORK CHOP, FRIED, LEAN & FAT"
"461","DRDIFDCD",22101220,"PORK CHOP, FRIED, LEAN ONLY"
"462","DRDIFDCD",22101300,"PORK CHOP, BREADED, FRIED, NS AS TO FAT"
"463","DRDIFDCD",22101310,"PORK CHOP, BREADED, FRIED, LEAN & FAT"
"464","DRDIFDCD",22101320,"PORK CHOP, BREADED, FRIED, LEAN ONLY"
"465","DRDIFDCD",22101400,"PORK CHOP, BATTERED, FRIED, NS AS TO FAT"
"466","DRDIFDCD",22101410,"PORK CHOP, BATTERED, FRIED, LEAN & FAT"
"467","DRDIFDCD",22101420,"PORK CHOP, BATTERED, FRIED, LEAN ONLY"
"468","DRDIFDCD",22101500,"PORK CHOP, STEWED, NS AS TO FAT EATEN"
"469","DRDIFDCD",22101510,"PORK CHOP, STEWED, LEAN & FAT EATEN"
"470","DRDIFDCD",22101520,"PORK CHOP, STEWED, LEAN ONLY EATEN"
"471","DRDIFDCD",22107000,"PORK CHOP, SMOKED OR CURED, COOKED, NS AS TO FAT"
"472","DRDIFDCD",22107010,"PORK CHOP, SMOKED OR CURED, COOKED, LEAN & FAT"
"473","DRDIFDCD",22107020,"PORK CHOP, SMOKED OR CURED, COOKED, LEAN ONLY"
"474","DRDIFDCD",22201000,"PORK STEAK, NS AS TO COOKING METHOD, NS AS TO FAT"
"475","DRDIFDCD",22201020,"PORK STEAK, NS AS TO COOKING METHOD, LEAN ONLY"
"476","DRDIFDCD",22201050,"PORK STEAK OR CUTLET, BATTERED, FRIED, NS AS TO FAT"
"477","DRDIFDCD",22201070,"PORK STEAK OR CUTLET, BATTERED, FRIED, LEAN ONLY"
"478","DRDIFDCD",22201100,"PORK STEAK OR CUTLET, BROILED OR BAKD, NS AS TO FAT"
"479","DRDIFDCD",22201110,"PORK STEAK OR CUTLET, BROILED OR BAKED, LEAN & FAT"
"480","DRDIFDCD",22201120,"PORK STEAK OR CUTLET, BROILED OR BAKED, LEAN ONLY"
"481","DRDIFDCD",22201200,"PORK STEAK OR CUTLET, FRIED, NS AS TO FAT"
"482","DRDIFDCD",22201210,"PORK STEAK OR CUTLET, FRIED, LEAN & FAT"
"483","DRDIFDCD",22201220,"PORK STEAK OR CUTLET, FRIED, LEAN ONLY"
"484","DRDIFDCD",22201410,"PORK STEAK OR CUTLET, BREADED, FRIED, LEAN & FAT"
"485","DRDIFDCD",22201420,"PORK STEAK OR CUTLET, BREADED, FRIED, LEAN ONLY"
"486","DRDIFDCD",22210300,"PORK, TENDERLOIN, COOKED, NS AS TO METHOD"
"487","DRDIFDCD",22210310,"PORK, TENDERLOIN, BREADED, FRIED"
"488","DRDIFDCD",22210350,"PORK, TENDERLOIN, BRAISED"
"489","DRDIFDCD",22210400,"PORK, TENDERLOIN, BAKED"
"490","DRDIFDCD",22300120,"HAM, FRIED, NS AS TO FAT"
"491","DRDIFDCD",22300140,"HAM, FRIED, LEAN ONLY"
"492","DRDIFDCD",22301000,"HAM, FRESH, COOKED, NS AS TO FAT"
"493","DRDIFDCD",22301120,"HAM, FRESH, COOKED, LEAN ONLY"
"494","DRDIFDCD",22311000,"HAM, SMOKED OR CURED, COOKED, NS AS TO FAT"
"495","DRDIFDCD",22311010,"HAM, SMOKED OR CURED, COOKED, LEAN & FAT"
"496","DRDIFDCD",22311020,"HAM, SMOKED OR CURED, COOKED, LEAN ONLY"
"497","DRDIFDCD",22311450,"HAM, PROSCIUTTO"
"498","DRDIFDCD",22311500,"HAM, SMOKED OR CURED, CANNED, NS AS TO FAT EATEN"
"499","DRDIFDCD",22400100,"PORK ROAST, NS AS TO CUT, NS AS TO FAT"
"500","DRDIFDCD",22400110,"PORK ROAST, NS AS TO CUT, COOKED, LEAN & FAT"
"501","DRDIFDCD",22400120,"PORK ROAST, NS AS TO CUT, COOKED, LEAN ONLY"
"502","DRDIFDCD",22401020,"PORK ROAST, LOIN, COOKED, LEAN ONLY"
"503","DRDIFDCD",22411020,"PORK ROAST, SHOULDER, COOKED, LEAN ONLY"
"504","DRDIFDCD",22421010,"PORK ROAST, SMOKED OR CURED, COOKED, LEAN & FAT"
"505","DRDIFDCD",22421020,"PORK ROAST, SMOKED OR CURED, COOKED, LEAN ONLY"
"506","DRDIFDCD",22501010,"BACON, CANADIAN, COOKED"
"507","DRDIFDCD",22600100,"BACON, NS AS TO TYPE OF MEAT, COOKED"
"508","DRDIFDCD",22600200,"PORK BACON, NS AS TO FRESH/SMOKED/CURED, COOKED"
"509","DRDIFDCD",22601000,"PORK BACON, SMOKED OR CURED, COOKED"
"510","DRDIFDCD",22601020,"PORK BACON, SMOKED OR CURED, COOKED, LEAN ONLY"
"511","DRDIFDCD",22602010,"PORK BACON, SMOKED OR CURED, LOWER SODIUM"
"512","DRDIFDCD",22605010,"BACON, FORMED, LEAN MEAT ADDED, COOKED"
"513","DRDIFDCD",22621000,"SALT PORK, COOKED"
"514","DRDIFDCD",22621100,"FAT BACK, COOKED (INCLUDE HOG JOWL)"
"515","DRDIFDCD",22701000,"PORK, SPARERIBS, COOKED, NS AS TO FAT EATEN"
"516","DRDIFDCD",22701010,"PORK, SPARERIBS, COOKED, LEAN & FAT"
"517","DRDIFDCD",22701020,"PORK, SPARERIBS, COOKED, LEAN ONLY"
"518","DRDIFDCD",22701030,"PORK, SPARERIBS, BBQ, W/ SAUCE, NS FAT EATEN"
"519","DRDIFDCD",22701040,"PORK, SPARERIBS, BBQ, W/ SAUCE, LEAN & FAT EATEN"
"520","DRDIFDCD",22701050,"PORK, SPARERIBS, BBQ, W/ SAUCE, LEAN ONLY EATEN"
"521","DRDIFDCD",22705010,"PORK, EARS, TAIL, HEAD, SNOUT, MISC PARTS, COOKED"
"522","DRDIFDCD",22706010,"PORK, NECK BONES, COOKED"
"523","DRDIFDCD",22707010,"PORK, PIG'S FEET, COOKED"
"524","DRDIFDCD",22708010,"PORK, PIG'S HOCKS, COOKED"
"525","DRDIFDCD",22709010,"PORK SKIN, RINDS, DEEP-FRIED"
"526","DRDIFDCD",22709110,"PORK SKIN, BOILED"
"527","DRDIFDCD",22810010,"HAM, BABY, STRAINED"
"528","DRDIFDCD",22820000,"MEAT STICK, BABY FOOD"
"529","DRDIFDCD",23000100,"LAMB, NS AS TO CUT, COOKED"
"530","DRDIFDCD",23101010,"LAMB CHOP, NS AS TO CUT, COOKED, LEAN & FAT"
"531","DRDIFDCD",23101020,"LAMB CHOP, NS AS TO CUT, COOKED, LEAN ONLY"
"532","DRDIFDCD",23104000,"LAMB, LOIN CHOP, COOKED, NS AS TO FAT"
"533","DRDIFDCD",23104020,"LAMB, LOIN CHOP, COOKED, LEAN ONLY"
"534","DRDIFDCD",23120100,"LAMB, ROAST, COOKED, NS AS TO FAT EATEN"
"535","DRDIFDCD",23120110,"LAMB, ROAST, COOKED, LEAN & FAT EATEN"
"536","DRDIFDCD",23120120,"LAMB, ROAST, COOKED, LEAN ONLY EATEN"
"537","DRDIFDCD",23132000,"LAMB, GROUND OR PATTY, COOKED"
"538","DRDIFDCD",23150100,"GOAT, BOILED"
"539","DRDIFDCD",23150200,"GOAT, FRIED"
"540","DRDIFDCD",23150250,"GOAT, BAKED"
"541","DRDIFDCD",23150270,"GOAT HEAD, COOKED"
"542","DRDIFDCD",23200100,"VEAL, COOKED, NS AS TO CUT & FAT"
"543","DRDIFDCD",23203030,"VEAL CHOP, FRIED, LEAN ONLY"
"544","DRDIFDCD",23203120,"VEAL CHOP, BROILED, LEAN ONLY"
"545","DRDIFDCD",23204220,"VEAL CUTLET OR STEAK, BROILED, LEAN ONLY"
"546","DRDIFDCD",23205030,"VEAL CUTLET OR STEAK, FRIED, LEAN ONLY"
"547","DRDIFDCD",23321000,"VENISON/DEER, NFS"
"548","DRDIFDCD",23321100,"VENISON/DEER, ROASTED (INCLUDE ROAST ANTELOPE)"
"549","DRDIFDCD",23321200,"VENISON/DEER STEAK, COOKED, NS AS TO METHOD"
"550","DRDIFDCD",23322100,"DEER BOLOGNA"
"551","DRDIFDCD",23322400,"VENISON/DEER, STEWED"
"552","DRDIFDCD",23323100,"MOOSE, COOKED"
"553","DRDIFDCD",24100000,"CHICKEN, BONELESS, NS AS TO PART, METHOD, SKIN"
"554","DRDIFDCD",24100020,"CHICKEN, BONELESS, NS PART, METHOD, W/O SKIN"
"555","DRDIFDCD",24101000,"CHICKEN, BONELESS, BROILED, NS PART, NS SKIN"
"556","DRDIFDCD",24101020,"CHICKEN, BONELESS, BROILED, NS PART, W/O SKIN"
"557","DRDIFDCD",24102000,"CHICKEN, BONELESS, ROASTED, NS SKIN, NS PART"
"558","DRDIFDCD",24102020,"CHICKEN, BONELESS, ROASTED, NS PART, W/O SKIN"
"559","DRDIFDCD",24103000,"CHICKEN, BONELESS, STEWED, NS SKIN, NS PART"
"560","DRDIFDCD",24103020,"CHICKEN, BONELESS, STEWED, NS PART, W/O SKIN"
"561","DRDIFDCD",24104000,"CHICKEN, BONELESS, FRIED, NO COAT, NS SKIN, NS PART"
"562","DRDIFDCD",24104020,"CHICKEN, BONELESS, FRIED, NO COATING, W/O SKIN"
"563","DRDIFDCD",24105000,"CHICKEN, BONELESS, FLOURED, BAKED/FRIED, NS SKIN"
"564","DRDIFDCD",24105010,"CHICKEN, BONELESS, FLOURED, BAKED/FRIED, W/ SKIN"
"565","DRDIFDCD",24106000,"CHICKEN, BONELESS, BREADED, BAKED/FRIED, NS SKIN"
"566","DRDIFDCD",24106010,"CHICKEN, BONELESS, BREADED, BAKED/FRIED, W/ SKIN"
"567","DRDIFDCD",24106040,"CHICKEN,BONELESS,BREADD,BAKD/FRIED,W/O SKIN,NS COAT"
"568","DRDIFDCD",24106050,"CHICKEN,BONELESS,BREADD,BAKED/FRIED,W/O SKIN,W/COAT"
"569","DRDIFDCD",24107000,"CHICKEN, BONELESS, BATTERED, FRIED, NS AS TO SKIN"
"570","DRDIFDCD",24107010,"CHICKEN, BONELESS, BATTERED, FRIED, W/ SKIN"
"571","DRDIFDCD",24107020,"CHICKEN, BONELESS, BATTERED, FRIED, W/O SKIN"
"572","DRDIFDCD",24110000,"CHICKEN, W/ BONE, NFS"
"573","DRDIFDCD",24112010,"CHICKEN, W/ BONE, NS AS TO PART, ROASTED, W/ SKIN"
"574","DRDIFDCD",24116020,"CHICKEN,W/BONE,NS PART,BREADED,BAKD/FRIED, W/O SKIN"
"575","DRDIFDCD",24120100,"CHICKEN, BREAST, NFS"
"576","DRDIFDCD",24120110,"CHICKEN, BREAST, NS AS TO COOKING METHOD, W/SKIN"
"577","DRDIFDCD",24120120,"CHICKEN, BREAST, NS AS TO COOKING METHOD, W/O SKIN"
"578","DRDIFDCD",24121100,"CHICKEN, BREAST, BROILED, NS AS TO SKIN"
"579","DRDIFDCD",24121110,"CHICKEN, BREAST, BROILED, W/SKIN"
"580","DRDIFDCD",24121120,"CHICKEN, BREAST, BROILED, W/O SKIN"
"581","DRDIFDCD",24122100,"CHICKEN, BREAST, ROASTED, NS AS TO SKIN"
"582","DRDIFDCD",24122110,"CHICKEN, BREAST, ROASTED, W/ SKIN"
"583","DRDIFDCD",24122120,"CHICKEN, BREAST, ROASTED, W/O SKIN"
"584","DRDIFDCD",24123100,"CHICKEN, BREAST, STEWED, NS AS TO SKIN"
"585","DRDIFDCD",24123120,"CHICKEN, BREAST, STEWED, W/O SKIN"
"586","DRDIFDCD",24124100,"CHICKEN, BREAST, FRIED, NO COATING, NS AS TO SKIN"
"587","DRDIFDCD",24124110,"CHICKEN, BREAST, FRIED, NO COATING, W/ SKIN"
"588","DRDIFDCD",24124120,"CHICKEN, BREAST, FRIED, NO COATING, W/O SKIN"
"589","DRDIFDCD",24125100,"CHICKEN, BREAST, FLOURED,BAKED/FRIED, NS AS TO SKIN"
